r         V1
19.588235 0.523366
19.588235 1.103962
19.588235 0.523291
19.588235 1.104291
19.588235 0.522940
19.588235 1.104014
19.588235 0.522942
19.588235 1.104040
19.588235 0.523160
19.588235 1.104137
19.588235 0.523273
19.588235 1.103872
19.588235 0.523197
19.588235 1.104245
19.588235 0.523081
19.588235 1.103974
19.588235 0.523047
19.588235 1.104159
19.588235 0.522958
19.588235 1.104169
19.588235 0.523161
19.588235 1.103749
19.588235 0.523047
19.588235 1.104145
19.588235 0.523225
19.588235 1.104009
19.588235 0.523066
19.588235 1.104226
19.588235 0.523044
19.588235 1.104183
19.588235 0.523086
19.588235 1.103911
19.588235 0.522935
19.588235 1.104016
19.588235 0.523126
19.588235 1.104146
19.588235 0.523053
19.588235 1.104214
19.588235 0.523206
19.588235 1.104215
19.588235 0.522943
19.588235 1.104076
19.588235 0.522986
19.588235 1.103860
19.588235 0.523209
19.588235 1.104184
19.588235 0.522988
19.588235 1.104169
19.588235 0.523317
19.588235 1.104216
19.588235 0.523064
19.588235 1.103999
19.588235 0.523098
19.588235 1.103790
19.588235 0.523268
19.588235 1.104180
19.588235 0.522898
19.588235 1.104047
19.588235 0.523400
19.588235 1.104250
19.588235 0.522973
19.588235 1.104090
19.588235 0.523160
19.588235 1.103955
19.588235 0.523304
19.588235 1.104220
19.588235 0.522906
19.588235 1.104267
19.588235 0.523406
19.588235 1.104163
19.588235 0.523084
19.588235 1.104149
19.588235 0.523124
19.588235 1.104088
19.588235 0.523317
19.588235 1.104227
19.588235 0.522907
19.588235 1.104186
19.588235 0.523329
19.588235 1.104056
19.588235 0.523173
19.588235 1.104177
19.588235 0.523195
19.588235 1.104193
19.588235 0.523347
19.588235 1.104173
19.588235 0.522916
19.588235 1.104051
19.588235 0.523054
19.588235 1.103927
19.588235 0.523237
19.588235 1.104211
19.588235 0.523165
19.588235 1.104189
19.588235 0.523347
19.588235 1.104117
19.588235 0.522944
19.588235 1.104093
19.588235 0.522950
19.588235 1.103778
19.588235 0.523281
19.588235 1.104216
19.588235 0.523105
19.588235 1.104286
19.588235 0.523366
19.588235 1.104012
19.588235 0.523061
19.588235 1.103980
19.588235 0.523172
19.588235 1.103857
19.588235 0.523299
19.588235 1.104232
19.588235 0.523015
19.588235 1.104170
19.588235 0.523273
19.588235 1.103889
19.588235 0.523156
19.588235 1.103840
19.588235 0.523168
19.588235 1.104002
19.588235 0.523319
19.588235 1.104113
19.588235 0.522894
19.588235 1.104282
19.588235 0.523157
19.588235 1.103748
19.588235 0.523231
19.588235 1.103782
19.588235 0.523270
19.588235 1.104123
19.588235 0.523351
19.588235 1.103959
19.588235 0.523085
19.588235 1.104230
19.588235 0.523018
19.588235 1.103787
19.588235 0.523281
19.588235 1.103897
19.588235 0.523355
19.588235 1.104077
19.588235 0.523422
19.588235 1.103768
19.588235 0.522997
19.588235 1.104186
19.588235 0.522930
19.588235 1.104021
19.588235 0.523311
19.588235 1.103980
19.588235 0.523395
19.588235 1.104145
19.588235 0.523352
19.588235 1.103745
19.588235 0.523123
19.588235 1.104107
19.588235 0.523083
19.588235 1.103974
19.588235 0.523328
19.588235 1.104030
19.588235 0.523307
19.588235 1.104178
19.588235 0.523278
19.588235 1.103954
19.588235 0.523218
19.588235 1.104015
19.588235 0.523311
19.588235 1.104031
19.588235 0.523358
19.588235 1.104048
19.588235 0.523407
19.588235 1.104208
19.588235 0.523184
19.588235 1.103810
19.588235 0.523283
19.588235 1.103914
19.588235 0.522920
19.588235 1.104093
19.588235 0.523357
19.588235 1.104033
19.588235 0.523376
19.588235 1.104283
19.588235 0.523055
19.588235 1.103796
19.588235 0.522960
19.588235 1.103771
19.588235 0.523311
19.588235 1.104137
19.588235 0.523395
19.588235 1.103987
19.588235 0.523318
19.588235 1.104292
19.588235 0.522907
19.588235 1.103958
19.588235 0.523012
19.588235 1.104027
19.588235 0.523227
19.588235 1.103889
19.588235 0.523309
19.588235 1.103909
19.588235 0.523234
19.588235 1.104274
19.588235 0.523042
19.588235 1.104106
19.588235 0.523002
19.588235 1.104137
19.588235 0.523005
19.588235 1.104160
19.588235 0.523204
19.588235 1.103798
19.588235 0.523113
19.588235 1.104185
19.588235 0.523180
19.588235 1.104063
19.588235 0.523065
19.588235 1.104197
19.588235 0.522970
19.588235 1.104179
19.588235 0.523081
19.588235 1.103842
19.588235 0.522990
19.588235 1.104066
19.588235 0.523295
19.588235 1.104153
19.588235 0.523065
19.588235 1.104158
19.588235 0.523153
19.600000 0.515829
19.600000 1.113056
19.600000 0.515524
19.600000 1.113009
19.600000 0.515524
19.600000 1.112873
19.600000 0.515771
19.600000 1.113230
19.600000 0.515420
19.600000 1.113184
19.600000 0.515663
19.600000 1.112847
19.600000 0.515671
19.600000 1.112764
19.600000 0.515711
19.600000 1.113104
19.600000 0.515814
19.600000 1.113001
19.600000 0.515569
19.600000 1.113254
19.600000 0.515433
19.600000 1.112871
19.600000 0.515753
19.600000 1.112934
19.600000 0.515826
19.600000 1.113103
19.600000 0.515834
19.600000 1.112754
19.600000 0.515562
19.600000 1.113162
19.600000 0.515537
19.600000 1.112899
19.600000 0.515790
19.600000 1.113041
19.600000 0.515870
19.600000 1.113188
19.600000 0.515638
19.600000 1.112958
19.600000 0.515714
19.600000 1.113009
19.600000 0.515514
19.600000 1.113037
19.600000 0.515817
19.600000 1.113057
19.600000 0.515837
19.600000 1.113229
19.600000 0.515506
19.600000 1.112816
19.600000 0.515465
19.600000 1.112801
19.600000 0.515749
19.600000 1.113158
19.600000 0.515816
19.600000 1.112982
19.600000 0.515728
19.600000 1.113227
19.600000 0.515460
19.600000 1.112977
19.600000 0.515436
19.600000 1.112993
19.600000 0.515483
19.600000 1.113169
19.600000 0.515646
19.600000 1.112817
19.600000 0.515532
19.600000 1.113204
19.600000 0.515690
19.600000 1.113064
19.600000 0.515533
19.600000 1.113223
19.600000 0.515565
19.600000 1.113204
19.600000 0.515423
19.600000 1.112973
19.600000 0.515396
19.600000 1.112992
19.600000 0.515648
19.600000 1.113186
19.600000 0.515461
19.600000 1.112876
19.600000 0.515777
19.600000 1.113232
19.600000 0.515542
19.600000 1.113206
19.600000 0.515567
19.600000 1.112790
19.600000 0.515744
19.600000 1.113197
19.600000 0.515361
19.600000 1.113108
19.600000 0.515855
19.600000 1.113223
19.600000 0.515523
19.600000 1.113147
19.600000 0.515651
19.600000 1.113050
19.600000 0.515776
19.600000 1.113239
19.600000 0.515401
19.600000 1.113208
19.600000 0.515739
19.600000 1.113047
19.600000 0.515664
19.600000 1.113194
19.600000 0.515637
19.600000 1.113221
19.600000 0.515808
19.600000 1.113154
19.600000 0.515389
19.600000 1.113174
19.600000 0.515357
19.600000 1.112812
19.600000 0.515745
19.600000 1.113230
19.600000 0.515537
19.600000 1.113298
19.600000 0.515784
19.600000 1.112994
19.600000 0.515577
19.600000 1.112940
19.600000 0.515593
19.600000 1.112954
19.600000 0.515776
19.600000 1.113169
19.600000 0.515352
19.600000 1.113302
19.600000 0.515597
19.600000 1.112772
19.600000 0.515704
19.600000 1.112807
19.600000 0.515495
19.600000 1.113162
19.600000 0.515810
19.600000 1.112908
19.600000 0.515408
19.600000 1.113215
19.600000 0.515356
19.600000 1.112818
19.600000 0.515768
19.600000 1.112978
19.600000 0.515765
19.600000 1.113138
19.600000 0.515793
19.600000 1.112758
19.600000 0.515619
19.600000 1.113118
19.600000 0.515608
19.600000 1.112980
19.600000 0.515808
19.600000 1.113056
19.600000 0.515764
19.600000 1.113197
19.600000 0.515653
19.600000 1.112878
19.600000 0.515412
19.600000 1.112955
19.600000 0.515513
19.600000 1.113109
19.600000 0.515809
19.600000 1.113043
19.600000 0.515811
19.600000 1.113315
19.600000 0.515429
19.600000 1.112813
19.600000 0.515491
19.600000 1.113260
19.600000 0.515695
19.600000 1.112768
19.600000 0.515768
19.600000 1.112940
19.600000 0.515679
19.600000 1.113235
19.600000 0.515540
19.600000 1.113049
19.600000 0.515515
19.600000 1.113129
19.600000 0.515369
19.600000 1.113184
19.600000 0.515582
19.600000 1.112752
19.600000 0.515475
19.600000 1.113145
19.600000 0.515748
19.600000 1.113134
19.600000 0.515521
19.600000 1.113273
19.600000 0.515647
19.600000 1.113223
19.600000 0.515384
19.600000 1.113060
19.600000 0.515459
19.600000 1.112909
19.600000 0.515685
19.600000 1.113195
19.600000 0.515414
19.600000 1.113184
19.600000 0.515815
19.600000 1.113309
19.600000 0.515614
19.600000 1.113061
19.600000 0.515600
19.600000 1.112883
19.600000 0.515761
19.600000 1.113234
19.600000 0.515364
19.600000 1.113224
19.600000 0.515858
19.600000 1.113174
19.600000 0.515575
19.600000 1.113171
19.600000 0.515656
19.600000 1.113112
19.600000 0.515797
19.600000 1.113218
19.600000 0.515485
19.600000 1.113145
19.600000 0.515651
19.600000 1.112979
19.600000 0.515697
19.600000 1.113220
19.600000 0.515615
19.600000 1.113279
19.600000 0.515873
19.600000 1.113123
19.600000 0.515455
19.600000 1.113081
19.600000 0.515429
19.600000 1.112771
19.600000 0.515742
19.600000 1.113289
19.600000 0.515488
19.600000 1.113182
19.600000 0.515732
19.600000 1.112929
19.600000 0.515623
19.600000 1.112863
19.600000 0.515652
19.600000 1.113027
19.600000 0.515807
19.600000 1.113097
19.600000 0.515457
19.600000 1.113285
19.600000 0.515524
19.600000 1.112812
19.600000 0.515729
19.600000 1.112871
19.600000 0.515813
19.600000 1.113213
19.600000 0.515869
19.600000 1.112804
19.600000 0.515484
19.600000 1.113160
19.600000 0.515444
19.600000 1.113049
19.600000 0.515776
19.600000 1.113012
19.600000 0.515863
19.600000 1.113166
19.600000 0.515759
19.600000 1.112930
19.600000 0.515668
19.600000 1.113069
19.600000 0.515887
19.600000 1.113077
19.600000 0.515817
19.600000 1.113062
19.600000 0.515858
19.600000 1.113211
19.600000 0.515589
19.600000 1.112771
19.600000 0.515472
19.600000 1.112899
19.600000 0.515760
19.600000 1.113134
19.600000 0.515865
19.600000 1.113021
19.600000 0.515777
19.600000 1.113257
19.600000 0.515357
19.600000 1.112890
19.600000 0.515424
19.600000 1.113059
19.600000 0.515603
19.600000 1.113053
19.600000 0.515715
19.600000 1.112888
19.600000 0.515621
19.600000 1.113261
19.600000 0.515613
19.600000 1.113109
19.600000 0.515531
19.600000 1.113061
19.600000 0.515450
19.600000 1.113192
19.600000 0.515564
19.600000 1.112860
19.600000 0.515396
19.600000 1.113079
19.600000 0.515595
19.600000 1.113158
19.600000 0.515500
19.600000 1.113298
19.600000 0.515715
19.600000 1.113232
19.600000 0.515449
19.600000 1.113122
19.600000 0.515513
19.600000 1.112819
19.600000 0.515716
19.600000 1.113209
19.600000 0.515363
19.600000 1.112829
19.600000 0.515861
19.600000 1.113273
19.600000 0.515455
19.600000 1.113105
19.600000 0.515521
19.600000 1.112965
19.600000 0.515771
19.600000 1.113239
19.600000 0.515358
19.600000 1.113228
19.600000 0.515818
19.600000 1.113119
19.600000 0.515621
19.600000 1.113187
19.600000 0.515652
19.600000 1.113160
19.600000 0.515808
19.600000 1.113189
19.600000 0.515365
19.600000 1.113133
19.600000 0.515800
19.600000 1.112905
19.600000 0.515725
19.600000 1.113233
19.600000 0.515584
19.600000 1.113298
19.600000 0.515836
19.600000 1.113066
19.600000 0.515515
19.600000 1.113020
19.600000 0.515512
19.600000 1.112859
19.600000 0.515770
19.600000 1.113240
19.600000 0.515430
19.600000 1.113184
19.600000 0.515673
19.600000 1.112859
19.600000 0.515664
19.600000 1.112779
19.600000 0.515704
19.600000 1.113093
19.600000 0.515814
19.600000 1.113016
19.600000 0.515554
19.600000 1.113275
19.600000 0.515446
19.600000 1.112901
19.600000 0.515750
19.600000 1.112925
19.600000 0.515833
19.600000 1.113093
19.600000 0.515841
19.600000 1.112753
19.600000 0.515551
19.600000 1.113123
19.600000 0.515524
19.600000 1.112887
19.600000 0.515786
19.600000 1.113038
19.600000 0.515870
19.600000 1.113185
19.600000 0.515727
19.600000 1.112958
19.600000 0.515707
19.600000 1.113018
19.600000 0.515592
19.600000 1.113095
19.600000 0.515819
19.600000 1.113058
19.600000 0.515841
19.600000 1.113228
19.600000 0.515518
19.600000 1.112803
19.600000 0.515451
19.600000 1.112816
19.600000 0.515843
19.600000 1.113155
19.600000 0.515824
19.600000 1.112989
19.600000 0.515736
19.600000 1.113227
19.600000 0.515445
19.600000 1.112964
19.600000 0.515495
19.600000 1.113076
19.600000 0.515501
19.600000 1.113166
19.600000 0.515657
19.600000 1.112828
19.600000 0.515545
19.600000 1.113213
19.600000 0.515679
19.600000 1.113051
19.600000 0.515533
19.600000 1.113215
19.600000 0.515550
19.600000 1.113200
19.600000 0.515437
19.600000 1.112958
19.600000 0.515385
19.600000 1.113005
19.600000 0.515641
19.600000 1.113189
19.600000 0.515466
19.600000 1.112890
19.600000 0.515769
19.600000 1.113233
19.600000 0.515529
19.600000 1.113007
19.600000 0.515558
19.600000 1.112774
19.600000 0.515741
19.600000 1.113226
19.600000 0.515360
19.600000 1.113080
19.600000 0.515860
19.600000 1.113231
19.600000 0.515514
19.600000 1.113141
19.600000 0.515650
19.600000 1.113038
19.600000 0.515775
19.600000 1.113232
19.600000 0.515387
19.600000 1.113216
19.600000 0.515753
19.600000 1.113058
19.600000 0.515658
19.600000 1.113194
19.600000 0.515640
19.600000 1.113186
19.600000 0.515809
19.600000 1.113159
19.600000 0.515377
19.600000 1.113158
19.600000 0.515516
19.600000 1.112826
19.600000 0.515743
19.600000 1.113232
19.600000 0.515545
19.600000 1.113295
19.600000 0.515792
19.600000 1.113005
19.600000 0.515569
19.600000 1.112952
19.600000 0.515582
19.600000 1.112941
19.600000 0.515776
19.600000 1.113180
19.600000 0.515364
19.600000 1.113304
19.600000 0.515608
19.600000 1.112787
19.600000 0.515699
19.600000 1.112795
19.600000 0.515651
19.600000 1.113152
19.600000 0.515809
19.600000 1.112924
19.600000 0.515394
19.600000 1.113222
19.600000 0.515361
19.600000 1.112973
19.600000 0.515766
19.600000 1.112971
19.600000 0.515854
19.600000 1.113133
19.600000 0.515800
19.600000 1.112758
19.600000 0.515610
19.600000 1.113125
19.600000 0.515597
19.600000 1.112964
19.600000 0.515805
19.600000 1.113054
19.600000 0.515763
19.600000 1.113193
19.600000 0.515663
19.600000 1.112807
19.600000 0.515371
19.600000 1.112964
19.600000 0.515433
19.600000 1.113104
19.600000 0.515811
19.600000 1.113046
19.600000 0.515816
19.600000 1.113227
19.600000 0.515442
19.600000 1.112800
19.600000 0.515494
19.600000 1.113255
19.600000 0.515709
19.600000 1.113170
19.600000 0.515777
19.600000 1.112948
19.600000 0.515685
19.600000 1.113302
19.600000 0.515520
19.600000 1.113037
19.600000 0.515510
19.600000 1.113038
19.600000 0.515389
19.600000 1.113182
19.600000 0.515593
19.600000 1.112758
19.600000 0.515471
19.600000 1.113156
19.600000 0.515739
19.600000 1.113144
19.600000 0.515524
19.600000 1.113267
19.600000 0.515635
19.600000 1.113220
19.600000 0.515352
19.600000 1.113046
19.600000 0.515449
19.600000 1.112924
19.600000 0.515679
19.611765 0.508225
19.611765 1.122047
19.611765 0.508163
19.611765 1.121618
19.611765 0.508459
19.611765 1.121677
19.611765 0.508542
19.611765 1.121820
19.611765 0.508525
19.611765 1.121517
19.611765 0.508311
19.611765 1.121924
19.611765 0.508593
19.611765 1.121702
19.611765 0.508518
19.611765 1.121817
19.611765 0.508571
19.611765 1.121955
19.611765 0.508312
19.611765 1.121708
19.611765 0.508093
19.611765 1.121692
19.611765 0.508514
19.611765 1.121897
19.611765 0.508552
19.611765 1.121777
19.611765 0.508452
19.611765 1.122037
19.611765 0.508143
19.611765 1.121782
19.611765 0.508196
19.611765 1.121853
19.611765 0.508141
19.611765 1.121932
19.611765 0.508314
19.611765 1.121559
19.611765 0.508190
19.611765 1.121950
19.611765 0.508462
19.611765 1.121887
19.611765 0.508222
19.611765 1.122032
19.611765 0.508402
19.611765 1.121989
19.611765 0.508146
19.611765 1.121867
19.611765 0.508243
19.611765 1.121624
19.611765 0.508434
19.611765 1.121959
19.611765 0.508064
19.611765 1.121968
19.611765 0.508571
19.611765 1.122011
19.611765 0.508230
19.611765 1.121898
19.611765 0.508360
19.611765 1.121785
19.611765 0.508494
19.611765 1.121990
19.611765 0.508171
19.611765 1.122001
19.611765 0.508140
19.611765 1.121763
19.611765 0.508412
19.611765 1.121981
19.611765 0.508307
19.611765 1.121990
19.611765 0.508551
19.611765 1.121861
19.611765 0.508222
19.611765 1.121801
19.611765 0.508238
19.611765 1.121619
19.611765 0.508494
19.611765 1.121990
19.611765 0.508085
19.611765 1.121946
19.611765 0.508311
19.611765 1.121570
19.611765 0.508414
19.611765 1.121556
19.611765 0.508550
19.611765 1.121928
19.611765 0.508519
19.611765 1.121637
19.611765 0.508184
19.611765 1.121958
19.611765 0.508165
19.611765 1.121684
19.611765 0.508485
19.611765 1.121777
19.611765 0.508575
19.611765 1.121928
19.611765 0.508441
19.611765 1.121708
19.611765 0.508420
19.611765 1.121799
19.611765 0.508189
19.611765 1.121813
19.611765 0.508521
19.611765 1.121817
19.611765 0.508524
19.611765 1.121989
19.611765 0.508132
19.611765 1.121649
19.611765 0.508182
19.611765 1.121940
19.611765 0.508344
19.611765 1.121660
19.611765 0.508434
19.611765 1.121679
19.611765 0.508320
19.611765 1.122034
19.611765 0.508342
19.611765 1.121817
19.611765 0.508242
19.611765 1.121670
19.611765 0.508245
19.611765 1.121957
19.611765 0.508162
19.611765 1.121695
19.611765 0.508114
19.611765 1.121788
19.611765 0.508371
19.611765 1.121942
19.611765 0.508135
19.611765 1.121694
19.611765 0.508521
19.611765 1.121990
19.611765 0.508337
19.611765 1.121816
19.611765 0.508327
19.611765 1.121628
19.611765 0.508475
19.611765 1.121995
19.611765 0.508066
19.611765 1.121999
19.611765 0.508517
19.611765 1.121889
19.611765 0.508347
19.611765 1.121950
19.611765 0.508351
19.611765 1.121924
19.611765 0.508516
19.611765 1.121860
19.611765 0.508097
19.611765 1.121871
19.611765 0.508506
19.611765 1.121576
19.611765 0.508470
19.611765 1.121991
19.611765 0.508205
19.611765 1.122062
19.611765 0.508434
19.611765 1.121710
19.611765 0.508343
19.611765 1.121626
19.611765 0.508394
19.611765 1.121806
19.611765 0.508521
19.611765 1.121820
19.611765 0.508269
19.611765 1.122036
19.611765 0.508125
19.611765 1.121532
19.611765 0.508467
19.611765 1.121700
19.611765 0.508557
19.611765 1.121839
19.611765 0.508511
19.611765 1.121622
19.611765 0.508336
19.611765 1.121811
19.611765 0.508477
19.611765 1.121726
19.611765 0.508522
19.611765 1.121822
19.611765 0.508566
19.611765 1.121959
19.611765 0.508280
19.611765 1.121650
19.611765 0.508106
19.611765 1.121665
19.611765 0.508550
19.611765 1.121907
19.611765 0.508532
19.611765 1.121764
19.611765 0.508427
19.611765 1.122027
19.611765 0.508181
19.611765 1.121808
19.611765 0.508214
19.611765 1.121837
19.611765 0.508088
19.611765 1.121940
19.611765 0.508284
19.611765 1.121526
19.611765 0.508155
19.611765 1.121923
19.611765 0.508282
19.611765 1.121938
19.611765 0.508211
19.611765 1.122046
19.611765 0.508430
19.611765 1.121994
19.611765 0.508185
19.611765 1.121902
19.611765 0.508249
19.611765 1.121581
19.611765 0.508445
19.611765 1.121965
19.611765 0.508068
19.611765 1.121646
19.611765 0.508557
19.611765 1.121991
19.611765 0.508255
19.611765 1.121912
19.611765 0.508362
19.611765 1.121817
19.611765 0.508503
19.611765 1.121985
19.611765 0.508085
19.611765 1.121987
19.611765 0.508100
19.611765 1.121730
19.611765 0.508425
19.611765 1.121989
19.611765 0.508291
19.611765 1.122007
19.611765 0.508532
19.611765 1.121835
19.611765 0.508248
19.611765 1.121771
19.611765 0.508268
19.611765 1.121657
19.611765 0.508483
19.611765 1.121962
19.611765 0.508068
19.611765 1.121955
19.611765 0.508279
19.611765 1.121534
19.611765 0.508427
19.611765 1.121587
19.611765 0.508499
19.611765 1.121953
19.611765 0.508579
19.611765 1.121589
19.611765 0.508217
19.611765 1.121934
19.611765 0.508203
19.611765 1.121836
19.611765 0.508509
19.611765 1.121790
19.611765 0.508577
19.611765 1.121938
19.611765 0.508405
19.611765 1.121688
19.611765 0.508436
19.611765 1.121775
19.611765 0.508240
19.611765 1.121856
19.611765 0.508516
19.611765 1.121811
19.611765 0.508510
19.611765 1.121991
19.611765 0.508095
19.611765 1.121683
19.611765 0.508142
19.611765 1.122020
19.611765 0.508300
19.611765 1.121772
19.611765 0.508408
19.611765 1.121654
19.611765 0.508286
19.611765 1.121944
19.611765 0.508372
19.611765 1.121841
19.611765 0.508241
19.611765 1.121932
19.611765 0.508287
19.611765 1.121961
19.611765 0.508128
19.611765 1.121739
19.611765 0.508144
19.611765 1.121752
19.611765 0.508388
19.611765 1.121951
19.611765 0.508114
19.611765 1.122014
19.611765 0.508536
19.611765 1.122069
19.611765 0.508138
19.611765 1.121838
19.611765 0.508340
19.611765 1.121668
19.611765 0.508479
19.611765 1.122000
19.611765 0.508061
19.611765 1.122033
19.611765 0.508488
19.611765 1.121861
19.611765 0.508362
19.611765 1.121954
19.611765 0.508344
19.611765 1.121947
19.611765 0.508513
19.611765 1.121920
19.611765 0.508129
19.611765 1.121992
19.611765 0.508523
19.611765 1.121537
19.611765 0.508466
19.611765 1.122065
19.611765 0.508180
19.611765 1.122068
19.611765 0.508408
19.611765 1.121678
19.611765 0.508361
19.611765 1.121588
19.611765 0.508416
19.611765 1.121837
19.611765 0.508513
19.611765 1.121781
19.611765 0.508063
19.611765 1.122025
19.611765 0.508085
19.611765 1.121700
19.611765 0.508473
19.611765 1.121721
19.611765 0.508558
19.611765 1.121856
19.611765 0.508500
19.611765 1.121520
19.611765 0.508359
19.611765 1.121875
19.611765 0.508557
19.611765 1.121741
19.611765 0.508525
19.611765 1.121824
19.611765 0.508558
19.611765 1.121961
19.611765 0.508248
19.611765 1.121544
19.611765 0.508161
19.611765 1.121626
19.611765 0.508470
19.611765 1.121916
19.611765 0.508511
19.611765 1.121747
19.611765 0.508410
19.611765 1.121932
19.611765 0.508231
19.611765 1.121832
19.611765 0.508225
19.611765 1.121761
19.611765 0.508084
19.611765 1.121946
19.611765 0.508300
19.611765 1.121538
19.611765 0.508118
19.611765 1.121894
19.611765 0.508306
19.611765 1.121958
19.611765 0.508188
19.611765 1.122057
19.611765 0.508456
19.611765 1.121996
19.611765 0.508222
19.611765 1.121927
19.611765 0.508274
19.611765 1.121537
19.611765 0.508454
19.611765 1.121976
19.611765 0.508070
19.611765 1.121816
19.611765 0.508570
19.611765 1.121969
19.611765 0.508278
19.611765 1.121924
19.611765 0.508363
19.611765 1.121846
19.611765 0.508509
19.611765 1.122048
19.611765 0.508078
19.611765 1.121900
19.611765 0.508159
19.611765 1.121696
19.611765 0.508436
19.611765 1.121994
19.611765 0.508274
19.611765 1.122064
19.611765 0.508511
19.611765 1.121807
19.611765 0.508272
19.611765 1.121740
19.611765 0.508394
19.611765 1.121695
19.611765 0.508485
19.611765 1.121933
19.611765 0.508118
19.611765 1.122065
19.611765 0.508243
19.611765 1.121527
19.611765 0.508437
19.611765 1.121617
19.611765 0.508576
19.611765 1.121976
19.611765 0.508562
19.611765 1.121538
19.611765 0.508248
19.611765 1.121906
19.611765 0.508239
19.611765 1.121622
19.611765 0.508500
19.611765 1.121800
19.611765 0.508577
19.611765 1.121945
19.611765 0.508379
19.611765 1.121618
19.611765 0.508448
19.611765 1.121750
19.611765 0.508406
19.611765 1.121813
19.611765 0.508509
19.611765 1.121803
19.611765 0.508494
19.611765 1.121980
19.611765 0.508061
19.611765 1.121715
19.611765 0.508103
19.611765 1.122001
19.611765 0.508254
19.611765 1.121911
19.611765 0.508381
19.611765 1.121628
19.611765 0.508252
19.611765 1.121997
19.611765 0.508401
19.611765 1.121881
19.611765 0.508238
19.611765 1.121962
19.611765 0.508325
19.611765 1.121972
19.611765 0.508108
19.611765 1.121780
19.611765 0.508218
19.611765 1.121715
19.611765 0.508404
19.611765 1.121953
19.611765 0.508091
19.611765 1.121583
19.611765 0.508560
19.611765 1.122053
19.611765 0.508168
19.611765 1.121859
19.611765 0.508348
19.611765 1.121706
19.611765 0.508481
19.611765 1.122002
19.611765 0.508080
19.611765 1.122026
19.611765 0.508158
19.611765 1.121833
19.611765 0.508379
19.611765 1.121956
19.611765 0.508335
19.611765 1.121946
19.611765 0.508589
19.611765 1.121907
19.611765 0.508159
19.611765 1.121863
19.611765 0.508158
19.611765 1.121524
19.611765 0.508471
19.611765 1.122044
19.611765 0.508153
19.611765 1.121945
19.611765 0.508380
19.611765 1.121646
19.611765 0.508380
19.611765 1.121548
19.611765 0.508486
19.611765 1.121867
19.611765 0.508516
19.611765 1.121739
19.611765 0.508102
19.611765 1.122011
19.611765 0.508073
19.611765 1.121554
19.611765 0.508478
19.611765 1.121741
19.611765 0.508565
19.611765 1.121872
19.611765 0.508488
19.611765 1.121679
19.611765 0.508380
19.611765 1.121853
19.611765 0.508426
19.611765 1.121762
19.611765 0.508526
19.611765 1.121824
19.611765 0.508550
19.611765 1.121973
19.611765 0.508214
19.611765 1.121574
19.611765 0.508192
19.611765 1.121587
19.611765 0.508434
19.611765 1.121924
19.611765 0.508489
19.611765 1.121728
19.611765 0.508381
19.611765 1.122076
19.611765 0.508266
19.611765 1.121755
19.611765 0.508233
19.611765 1.121788
19.611765 0.508137
19.611765 1.121951
19.611765 0.508205
19.611765 1.121588
19.611765 0.508079
19.611765 1.121864
19.611765 0.508327
19.611765 1.121899
19.611765 0.508180
19.611765 1.122065
19.611765 0.508479
19.611765 1.121996
19.611765 0.508257
19.623529 0.501450
19.623529 1.130049
19.623529 0.501315
19.623529 1.130428
19.623529 0.501145
19.623529 1.130162
19.623529 0.501461
19.623529 1.130354
19.623529 0.501469
19.623529 1.130504
19.623529 0.501074
19.623529 1.130170
19.623529 0.501100
19.623529 1.130050
19.623529 0.501232
19.623529 1.130290
19.623529 0.501332
19.623529 1.130190
19.623529 0.501197
19.623529 1.130550
19.623529 0.501354
19.623529 1.130458
19.623529 0.501168
19.623529 1.130481
19.623529 0.501321
19.623529 1.130511
19.623529 0.501019
19.623529 1.130368
19.623529 0.501180
19.623529 1.130185
19.623529 0.501381
19.623529 1.130495
19.623529 0.501006
19.623529 1.130241
19.623529 0.501475
19.623529 1.130512
19.623529 0.501229
19.623529 1.130454
19.623529 0.501297
19.623529 1.130373
19.623529 0.501452
19.623529 1.130552
19.623529 0.500999
19.623529 1.130474
19.623529 0.500996
19.623529 1.130148
19.623529 0.501405
19.623529 1.130523
19.623529 0.501125
19.623529 1.130587
19.623529 0.501340
19.623529 1.130225
19.623529 0.501311
19.623529 1.130115
19.623529 0.501091
19.623529 1.130385
19.623529 0.501453
19.623529 1.130264
19.623529 0.501088
19.623529 1.130541
19.623529 0.501088
19.623529 1.130136
19.623529 0.501421
19.623529 1.130299
19.623529 0.501513
19.623529 1.130434
19.623529 0.501344
19.623529 1.130223
19.623529 0.501055
19.623529 1.130313
19.623529 0.501526
19.623529 1.130426
19.623529 0.501438
19.623529 1.130331
19.623529 0.501405
19.623529 1.130520
19.623529 0.501163
19.623529 1.130295
19.623529 0.501142
19.623529 1.130395
19.623529 0.501029
19.623529 1.130463
19.623529 0.501257
19.623529 1.130068
19.623529 0.501057
19.623529 1.130462
19.623529 0.501251
19.623529 1.130449
19.623529 0.501118
19.623529 1.130587
19.623529 0.501427
19.623529 1.130527
19.623529 0.501228
19.623529 1.130500
19.623529 0.501258
19.623529 1.130073
19.623529 0.501411
19.623529 1.130524
19.623529 0.501001
19.623529 1.130488
19.623529 0.501481
19.623529 1.130411
19.623529 0.501306
19.623529 1.130484
19.623529 0.501270
19.623529 1.130452
19.623529 0.501516
19.623529 1.130482
19.623529 0.501126
19.623529 1.130382
19.623529 0.501354
19.623529 1.130096
