r         V1
20.701451 1.770251
20.701451 0.377843
20.701451 1.145350
20.701451 0.123411
20.701451 1.699062
20.701451 0.293318
20.701451 1.326189
20.701451 0.088001
20.701451 1.774703
20.701451 0.383814
20.701451 1.133162
20.701451 0.128860
20.701451 1.687239
20.701451 0.280644
20.701451 1.353529
20.701451 0.090221
20.701451 1.770302
20.701451 0.377785
20.701451 1.145466
20.701451 0.123297
20.701451 1.699096
20.701451 0.293282
20.701451 1.326220
20.701451 0.088068
20.701451 1.774745
20.701451 0.383748
20.701451 1.133166
20.701451 0.128903
20.701451 1.687140
20.701451 0.280634
20.701451 1.353683
20.701451 0.090175
20.701451 1.770335
20.701451 0.377843
20.701451 1.145350
20.701451 0.123330
20.701451 1.698978
20.701451 0.293310
20.701451 1.326223
20.701451 0.088097
20.701451 1.774704
20.701608 0.280333
20.701608 1.354492
20.701608 0.090238
20.701608 1.770132
20.701608 0.377689
20.701608 1.145783
20.701608 0.123212
20.701608 1.699423
20.701608 0.293653
20.701608 1.325367
20.701608 0.087899
20.701608 1.775045
20.701608 0.383920
20.701608 1.132650
20.701608 0.128953
20.701608 1.686805
20.701608 0.280326
20.701608 1.354474
20.701608 0.090290
20.701608 1.770117
20.701608 0.377740
20.701608 1.145632
20.701608 0.123227
20.701608 1.699420
20.701608 0.293639
20.701608 1.325305
20.701608 0.087973
20.701608 1.774893
20.701608 0.383983
20.701608 1.132648
20.701608 0.128967
20.701608 1.686946
20.701608 0.280320
20.701608 1.354349
20.701608 0.090265
20.701608 1.770086
20.701608 0.377742
20.701608 1.145767
20.701608 0.123214
20.701608 1.699502
20.701608 0.293689
20.701608 1.325233
20.701608 0.087999
20.701608 1.775039
20.701608 0.383900
20.701608 1.132724
20.701608 0.128894
20.701608 1.686790
20.701608 0.280335
20.701608 1.354495
20.701608 0.090259
20.701608 1.770213
20.701608 0.377754
20.701608 1.145767
20.701608 0.123130
20.701608 1.699453
20.701608 0.293714
20.701608 1.325375
20.701608 0.087925
20.701608 1.774962
20.701608 0.383894
20.701608 1.132659
20.701608 0.128903
20.701608 1.686815
20.701608 0.280247
20.701608 1.354457
20.701608 0.090266
20.701608 1.770222
20.701608 0.377627
20.701608 1.145701
20.701608 0.123224
20.701608 1.699361
20.701608 0.293640
20.701608 1.325313
20.701608 0.087983
20.701608 1.774974
20.701608 0.383952
20.701608 1.132636
20.701608 0.128984
20.701608 1.686918
20.701608 0.280293
20.701608 1.354436
20.701608 0.090272
20.701608 1.770110
20.701608 0.377726
20.701608 1.145789
20.701608 0.123126
20.701608 1.699491
20.701608 0.293699
20.701608 1.325333
20.701608 0.087942
20.701608 1.775015
20.701608 0.383968
20.701608 1.132730
20.701608 0.128981
20.701608 1.686848
20.701608 0.280261
20.701608 1.354489
20.701608 0.090186
20.701608 1.770219
20.701608 0.377731
20.701608 1.145674
20.701608 0.123176
20.701608 1.699433
20.701608 0.293702
20.701608 1.325368
20.701608 0.087970
20.701608 1.774987
20.701608 0.383972
20.701608 1.132654
20.701608 0.128898
20.701608 1.686797
20.701608 0.280320
20.701608 1.354361
20.701608 0.090263
20.701608 1.770079
20.701608 0.377732
20.701608 1.145764
20.701608 0.123184
20.701608 1.699497
20.701608 0.293701
20.701608 1.325273
20.701608 0.087999
20.701608 1.774903
20.701608 0.383968
20.701608 1.132743
20.701608 0.128995
20.701608 1.686932
20.701608 0.280258
20.701608 1.354494
20.701608 0.090240
20.701608 1.770259
20.701608 0.377632
20.701608 1.145785
20.701608 0.123118
20.701608 1.699517
20.701608 0.293618
20.701608 1.325276
20.701608 0.087969
20.701608 1.775023
20.701608 0.383894
20.701608 1.132649
20.701608 0.129040
20.701608 1.686808
20.701608 0.280313
20.701608 1.354495
20.701608 0.090164
20.701608 1.770227
20.701608 0.377606
20.701608 1.145746
20.701608 0.123154
20.701608 1.699389
20.701608 0.293631
20.701608 1.325304
20.701608 0.087930
20.701608 1.774962
20.701608 0.383970
20.701608 1.132735
20.701608 0.129023
20.701608 1.686777
20.701608 0.280327
20.701608 1.354435
20.701608 0.090218
20.701608 1.770087
20.701608 0.377616
20.701608 1.145652
20.701608 0.123192
20.701608 1.699510
20.701608 0.293679
20.701608 1.325219
20.701608 0.088006
20.701608 1.775012
20.701608 0.383983
20.701608 1.132739
20.701608 0.129010
20.701608 1.686917
20.701608 0.280317
20.701608 1.354385
20.701608 0.090178
20.701608 1.770243
20.701608 0.377732
20.701608 1.145743
20.701608 0.123092
20.701608 1.699438
20.701608 0.293703
20.701608 1.325374
20.701608 0.088033
20.701608 1.775004
20.701608 0.383988
20.701608 1.132712
20.701608 0.129023
20.701608 1.686926
20.701608 0.280346
20.701608 1.354440
20.701608 0.090158
20.701608 1.770224
20.701608 0.377648
20.701608 1.145717
20.701608 0.123212
20.701608 1.699386
20.701608 0.293575
20.701608 1.325353
20.701608 0.088016
20.701608 1.774926
20.701608 0.384000
20.701608 1.132653
20.701608 0.129025
20.701608 1.686853
20.701608 0.280306
20.701608 1.354429
20.701608 0.090172
20.701608 1.770171
20.701608 0.377722
20.701608 1.145772
20.701608 0.123185
20.701608 1.699479
20.701608 0.293576
20.701608 1.325241
20.701608 0.088014
20.701608 1.774989
20.701608 0.383950
20.701608 1.132698
20.701608 0.128944
20.701608 1.686909
20.701608 0.280330
20.701608 1.354497
20.701608 0.090189
20.701608 1.770164
20.701608 0.377679
20.701608 1.145746
20.701608 0.123200
20.701608 1.699419
20.701608 0.293605
20.701608 1.325366
20.701608 0.087929
20.701608 1.775011
20.701608 0.383865
20.701608 1.132600
20.701608 0.129005
20.701608 1.686773
20.701608 0.280321
20.701608 1.354480
20.701608 0.090250
20.701608 1.770086
20.701608 0.377716
20.701608 1.145642
20.701608 0.123223
20.701608 1.699353
20.701608 0.293691
20.701608 1.325270
20.701608 0.088025
20.701608 1.774947
20.701608 0.383988
20.701608 1.132622
20.701608 0.128921
20.701608 1.686933
20.701608 0.280343
20.701608 1.354359
20.701608 0.090253
20.701608 1.770114
20.701608 0.377726
20.701608 1.145782
20.701608 0.123194
20.701608 1.699504
20.701608 0.293622
20.701608 1.325271
20.701608 0.087998
20.701608 1.775026
20.701608 0.383854
20.701608 1.132737
20.701608 0.128955
20.701608 1.686920
20.701608 0.280329
20.701608 1.354491
20.701608 0.090228
20.701608 1.770237
20.701608 0.377726
20.701608 1.145781
20.701608 0.123154
20.701608 1.699458
20.701608 0.293705
20.701608 1.325360
20.701608 0.087942
20.701608 1.774940
20.701608 0.383906
20.701608 1.132725
20.701608 0.128972
20.701608 1.686823
20.701608 0.280312
20.701608 1.354468
20.701608 0.090182
20.701608 1.770167
20.701608 0.377747
20.701608 1.145761
20.701608 0.123224
20.701608 1.699490
20.701608 0.293624
20.701608 1.325373
20.701608 0.087938
20.701608 1.774991
20.701608 0.383857
20.701608 1.132684
20.701608 0.128954
20.701608 1.686947
20.701608 0.280279
20.701608 1.354413
20.701608 0.090260
20.701608 1.770086
20.701608 0.377722
20.701608 1.145766
20.701608 0.123228
20.701608 1.699474
20.701608 0.293682
20.701608 1.325340
20.701608 0.087888
20.701608 1.775011
20.701608 0.383854
20.701608 1.132704
20.701608 0.128916
20.701608 1.686904
20.701608 0.280340
20.701608 1.354488
20.701608 0.090264
20.701608 1.770184
20.701608 0.377738
20.701608 1.145698
20.701608 0.123223
20.701608 1.699418
20.701608 0.293680
20.701608 1.325349
20.701608 0.087897
20.701608 1.774979
20.701608 0.383975
20.701608 1.132638
20.701608 0.128930
20.701608 1.686883
20.701608 0.280251
20.701608 1.354343
20.701608 0.090273
20.701608 1.770137
20.701608 0.377736
20.701608 1.145693
20.701608 0.123225
20.701608 1.699503
20.701608 0.293702
20.701608 1.325292
20.701608 0.087974
20.701608 1.774977
20.701608 0.383970
20.701608 1.132740
20.701608 0.128961
20.701608 1.686877
20.701608 0.280276
20.701608 1.354431
20.701608 0.090270
20.701608 1.770237
20.701608 0.377695
20.701608 1.145783
20.701608 0.123136
20.701608 1.699487
20.701608 0.293705
20.701608 1.325375
20.701608 0.087918
20.701608 1.774964
20.701608 0.383877
20.701608 1.132723
20.701608 0.129003
20.701608 1.686825
20.701608 0.280246
20.701608 1.354481
20.701608 0.090235
20.701608 1.770257
20.701608 0.377692
20.701608 1.145650
20.701608 0.123208
20.701608 1.699363
20.701608 0.293676
20.701608 1.325364
20.701608 0.088025
20.701608 1.774877
20.701608 0.383976
20.701608 1.132672
20.701608 0.129012
20.701608 1.686854
20.701608 0.280282
20.701608 1.354344
20.701608 0.090284
20.701608 1.770109
20.701608 0.377741
20.701608 1.145775
20.701608 0.123133
20.701608 1.699505
20.701608 0.293701
20.701608 1.325252
20.701608 0.087987
20.701608 1.774979
20.701608 0.383984
20.701608 1.132741
20.701608 0.128980
20.701608 1.686901
20.701608 0.280244
20.701608 1.354491
20.701608 0.090237
20.701608 1.770234
20.701608 0.377661
20.701608 1.145758
20.701608 0.123155
20.701608 1.699395
20.701608 0.293708
20.701608 1.325385
20.701608 0.087969
20.701608 1.774980
20.701608 0.383984
20.701608 1.132675
20.701608 0.128934
20.701608 1.686845
20.701608 0.280288
20.701608 1.354429
20.701608 0.090198
20.701608 1.770137
20.701608 0.377667
20.701608 1.145692
20.701608 0.123108
20.701608 1.699425
20.701608 0.293641
20.701608 1.325326
20.701608 0.088014
20.701608 1.774929
20.701608 0.383908
20.701608 1.132731
20.701608 0.129015
20.701608 1.686906
20.701608 0.280249
20.701608 1.354438
20.701608 0.090165
20.701608 1.770260
20.701608 0.377674
20.701608 1.145790
20.701608 0.123140
20.701608 1.699472
20.701608 0.293644
20.701608 1.325332
20.701608 0.088000
20.701608 1.775001
20.701608 0.383945
20.701608 1.132722
20.701608 0.129013
20.701608 1.686874
20.701608 0.280313
20.701608 1.354510
20.701608 0.090152
20.701608 1.770214
20.701608 0.377701
20.701608 1.145737
20.701608 0.123116
20.701608 1.699449
20.701608 0.293609
20.701608 1.325364
20.701608 0.087926
20.701608 1.774961
20.701608 0.383984
20.701608 1.132640
20.701608 0.129023
20.701608 1.686843
20.701608 0.280318
20.701608 1.354435
20.701608 0.090142
20.701608 1.770103
20.701608 0.377682
20.701608 1.145752
20.701608 0.123149
20.701608 1.699445
20.701608 0.293606
20.701608 1.325219
20.701608 0.088019
20.701608 1.774975
20.701608 0.383990
20.701608 1.132753
20.701608 0.129023
20.701608 1.686899
20.701608 0.280332
20.701608 1.354429
20.701608 0.090233
20.701608 1.770183
20.701608 0.377748
20.701608 1.145769
20.701608 0.123158
20.701608 1.699366
20.701608 0.293643
20.701608 1.325379
20.701608 0.088012
20.701608 1.775029
20.701608 0.383969
20.701608 1.132732
20.701608 0.128962
20.701608 1.686951
20.701608 0.280314
20.701608 1.354477
20.701608 0.090167
20.701608 1.770237
20.701608 0.377641
20.701608 1.145681
20.701608 0.123240
20.701608 1.699371
20.701608 0.293637
20.701608 1.325373
20.701608 0.087999
20.701608 1.775005
20.701608 0.383946
20.701608 1.132622
20.701608 0.129037
20.701608 1.686769
20.701608 0.280283
20.701608 1.354410
20.701608 0.090199
20.701608 1.770077
20.701608 0.377715
20.701608 1.145696
20.701608 0.123211
20.701608 1.699417
20.701608 0.293650
20.701608 1.325293
20.701608 0.088029
20.701608 1.774907
20.701608 0.383850
20.701608 1.132686
20.701608 0.128991
20.701608 1.686925
20.701608 0.280330
20.701608 1.354498
20.701608 0.090241
20.701608 1.770214
20.701608 0.377716
20.701608 1.145664
20.701608 0.123189
20.701608 1.699470
20.701608 0.293658
20.701608 1.325283
20.701608 0.087926
20.701608 1.775015
20.701608 0.383922
20.701608 1.132653
20.701608 0.128936
20.701608 1.686832
20.701608 0.280335
20.701608 1.354503
20.701608 0.090286
20.701608 1.770156
20.701608 0.377731
20.701608 1.145688
20.701608 0.123227
20.701608 1.699453
20.701608 0.293708
20.701608 1.325310
20.701608 0.087968
20.701608 1.774990
20.701608 0.383970
20.701608 1.132672
20.701608 0.128953
20.701608 1.686933
20.701608 0.280344
20.701608 1.354351
20.701608 0.090268
20.701608 1.770199
20.701608 0.377763
20.701608 1.145786
20.701608 0.123214
20.701608 1.699521
20.701608 0.293680
20.701608 1.325306
20.701608 0.087981
20.701608 1.775047
20.701608 0.383927
20.701608 1.132744
20.701608 0.128902
20.701608 1.686925
20.701608 0.280354
20.701608 1.354512
20.701608 0.090257
20.701608 1.770231
20.701608 0.377741
20.701608 1.145784
20.701608 0.123106
20.701608 1.699450
20.701608 0.293683
20.701608 1.325375
20.701608 0.087929
20.701608 1.774882
20.701608 0.383863
20.701608 1.132763
20.701608 0.128894
20.701608 1.686807
20.701608 0.280230
20.701608 1.354476
20.701608 0.090193
20.701608 1.770180
20.701608 0.377706
20.701608 1.145685
20.701608 0.123222
20.701608 1.699430
20.701608 0.293669
20.701608 1.325398
20.701608 0.087906
20.701608 1.774894
20.701608 0.383904
20.701608 1.132673
20.701608 0.128988
20.701608 1.686890
20.701608 0.280212
20.701608 1.354387
20.701608 0.090274
20.701608 1.770082
20.701608 0.377736
20.701608 1.145708
20.701608 0.123182
20.701608 1.699494
20.701608 0.293696
20.701608 1.325263
20.701608 0.087949
20.701608 1.774945
20.701608 0.383891
20.701608 1.132729
20.701608 0.128922
20.701608 1.686920
20.701608 0.280340
20.701608 1.354446
20.701608 0.090210
20.701608 1.770219
20.701608 0.377677
20.701608 1.145748
20.701608 0.123161
20.701608 1.699382
20.701608 0.293722
20.701608 1.325364
20.701608 0.087961
20.701608 1.775010
20.701608 0.383864
20.701608 1.132729
20.701608 0.128964
20.701608 1.686792
20.701608 0.280230
20.701608 1.354405
20.701608 0.090262
20.701608 1.770166
20.701608 0.377681
20.701608 1.145661
20.701608 0.123220
20.701608 1.699469
20.701608 0.293701
20.701608 1.325390
20.701608 0.087913
20.701608 1.774895
20.701608 0.384001
20.701608 1.132741
20.701608 0.128996
20.701608 1.686925
20.701608 0.280266
20.701608 1.354337
20.701608 0.090258
20.701608 1.770227
20.701608 0.377624
20.701608 1.145777
20.701608 0.123100
20.701608 1.699501
20.701608 0.293664
20.701608 1.325369
20.701608 0.087972
20.701608 1.774934
20.701608 0.383934
20.701608 1.132744
20.701608 0.129040
20.701608 1.686824
20.701608 0.280246
20.701608 1.354496
20.701608 0.090153
20.701608 1.770251
20.701608 0.377679
20.701608 1.145662
20.701608 0.123141
20.701608 1.699392
20.701608 0.293690
20.701608 1.325371
20.701608 0.088004
20.701608 1.774960
20.701765 0.279973
20.701765 1.355261
20.701765 0.090268
20.701765 1.770017
20.701765 0.377532
20.701765 1.146080
20.701765 0.123029
20.701765 1.699807
20.701765 0.294013
20.701765 1.324560
20.701765 0.087813
20.701765 1.775225
20.701765 0.384100
20.701765 1.132247
20.701765 0.129084
20.701765 1.686510
20.701765 0.279963
20.701765 1.355257
20.701765 0.090321
20.701765 1.770037
20.701765 0.377584
20.701765 1.145932
20.701765 0.123043
20.701765 1.699844
20.701765 0.293955
20.701765 1.324498
20.701765 0.087887
20.701765 1.775065
20.701765 0.384162
20.701765 1.132250
20.701765 0.129095
20.701765 1.686657
20.701765 0.279962
20.701765 1.355123
20.701765 0.090296
20.701765 1.770012
20.701765 0.377586
20.701765 1.146066
20.701765 0.123030
20.701765 1.699887
20.701765 0.294049
20.701765 1.324428
20.701765 0.087910
20.701765 1.775218
20.701765 0.384170
20.701765 1.132322
20.701765 0.129021
20.701765 1.686492
20.701765 0.279975
20.701765 1.355266
20.701765 0.090290
20.701765 1.770135
20.701765 0.377600
20.701765 1.146061
20.701765 0.122947
20.701765 1.699837
20.701765 0.294074
20.701765 1.324568
20.701765 0.087839
20.701765 1.775140
20.701765 0.384074
20.701765 1.132255
20.701765 0.129087
20.701765 1.686527
20.701765 0.279889
20.701765 1.355224
20.701765 0.090299
20.701765 1.770144
20.701765 0.377470
20.701765 1.146001
20.701765 0.123040
20.701765 1.699750
20.701765 0.293999
20.701765 1.324505
20.701765 0.087891
20.701765 1.775159
20.701765 0.384142
20.701765 1.132240
20.701765 0.129111
20.701765 1.686615
20.701765 0.279923
20.701765 1.355210
20.701765 0.090303
20.701765 1.770036
20.701765 0.377570
20.701765 1.146085
20.701765 0.122945
20.701765 1.699877
20.701765 0.294059
20.701765 1.324527
20.701765 0.087851
20.701765 1.775195
20.701765 0.384146
20.701765 1.132329
20.701765 0.129107
20.701765 1.686551
20.701765 0.279896
20.701765 1.355256
20.701765 0.090215
20.701765 1.770142
20.701765 0.377577
20.701765 1.145963
20.701765 0.122994
20.701765 1.699819
20.701765 0.294062
20.701765 1.324561
20.701765 0.087878
20.701765 1.775165
20.701765 0.384150
20.701765 1.132251
20.701765 0.129025
20.701765 1.686510
20.701765 0.279951
20.701765 1.355125
20.701765 0.090297
20.701765 1.770006
20.701765 0.377578
20.701765 1.146063
20.701765 0.123002
20.701765 1.699885
20.701765 0.294062
20.701765 1.324465
20.701765 0.087908
20.701765 1.775087
20.701765 0.384148
20.701765 1.132342
20.701765 0.129122
20.701765 1.686640
20.701765 0.279900
20.701765 1.355264
20.701765 0.090287
20.701765 1.770156
20.701765 0.377480
20.701765 1.146082
20.701765 0.122920
20.701765 1.699903
20.701765 0.293943
20.701765 1.324499
20.701765 0.087879
20.701765 1.775203
20.701765 0.384071
20.701765 1.132244
20.701765 0.129170
20.701765 1.686512
20.701765 0.279947
20.701765 1.355259
20.701765 0.090198
20.701765 1.770148
20.701765 0.377446
20.701765 1.146039
20.701765 0.122972
20.701765 1.699774
20.701765 0.293993
20.701765 1.324496
20.701765 0.087869
20.701765 1.775143
20.701765 0.384148
20.701765 1.132339
20.701765 0.129151
20.701765 1.686481
20.701765 0.279960
20.701765 1.355198
20.701765 0.090252
20.701765 1.770013
20.701765 0.377457
20.701765 1.145953
20.701765 0.123009
20.701765 1.699897
20.701765 0.294040
20.701765 1.324413
20.701765 0.087917
20.701765 1.775190
20.701765 0.384161
20.701765 1.132336
20.701765 0.129138
20.701765 1.686624
20.701765 0.279954
20.701765 1.355166
20.701765 0.090207
20.701765 1.770168
20.701765 0.377574
20.701765 1.146038
20.701765 0.122910
20.701765 1.699826
20.701765 0.294063
20.701765 1.324567
20.701765 0.087943
20.701765 1.775174
20.701765 0.384167
20.701765 1.132309
20.701765 0.129154
20.701765 1.686632
20.701765 0.279985
20.701765 1.355205
20.701765 0.090186
20.701765 1.770147
20.701765 0.377496
20.701765 1.146014
20.701765 0.123027
20.701765 1.699772
20.701765 0.293937
20.701765 1.324546
20.701765 0.087928
20.701765 1.775115
20.701765 0.384180
20.701765 1.132255
20.701765 0.129154
20.701765 1.686565
20.701765 0.279930
20.701765 1.355197
20.701765 0.090201
20.701765 1.770097
20.701765 0.377569
20.701765 1.146072
20.701765 0.122999
20.701765 1.699867
20.701765 0.293938
20.701765 1.324436
20.701765 0.087925
20.701765 1.775171
20.701765 0.384132
20.701765 1.132299
20.701765 0.129070
20.701765 1.686615
20.701765 0.279968
20.701765 1.355266
20.701765 0.090218
20.701765 1.770085
20.701765 0.377522
20.701765 1.146025
20.701765 0.123014
20.701765 1.699803
20.701765 0.293964
20.701765 1.324556
20.701765 0.087832
20.701765 1.775187
20.701765 0.384048
20.701765 1.132202
20.701765 0.129137
20.701765 1.686486
20.701765 0.279957
20.701765 1.355248
20.701765 0.090280
20.701765 1.770006
20.701765 0.377559
20.701765 1.145942
20.701765 0.123034
20.701765 1.699735
20.701765 0.294051
20.701765 1.324464
20.701765 0.087938
20.701765 1.775123
20.701765 0.384167
20.701765 1.132218
20.701765 0.129054
20.701765 1.686640
20.701765 0.279980
20.701765 1.355131
20.701765 0.090284
20.701765 1.770033
20.701765 0.377567
20.701765 1.146078
20.701765 0.123009
20.701765 1.699890
20.701765 0.293984
20.701765 1.324463
20.701765 0.087911
20.701765 1.775204
20.701765 0.384036
20.701765 1.132334
20.701765 0.129087
20.701765 1.686623
20.701765 0.279967
20.701765 1.355258
20.701765 0.090258
20.701765 1.770160
20.701765 0.377568
20.701765 1.146076
20.701765 0.122971
20.701765 1.699841
20.701765 0.294063
20.701765 1.324553
20.701765 0.087857
20.701765 1.775121
20.701765 0.384087
20.701765 1.132321
20.701765 0.129104
20.701765 1.686536
20.701765 0.279953
20.701765 1.355235
20.701765 0.090212
20.701765 1.770029
20.701765 0.377592
20.701765 1.146061
20.701765 0.123039
20.701765 1.699877
20.701765 0.293982
20.701765 1.324565
20.701765 0.087853
20.701765 1.775173
20.701765 0.384039
20.701765 1.132285
20.701765 0.129080
20.701765 1.686657
20.701765 0.279921
20.701765 1.355198
20.701765 0.090292
20.701765 1.770004
20.701765 0.377565
20.701765 1.146064
20.701765 0.123045
20.701765 1.699858
20.701765 0.294042
20.701765 1.324534
20.701765 0.087803
20.701765 1.775192
20.701765 0.384071
20.701765 1.132301
20.701765 0.129040
20.701765 1.686611
20.701765 0.279977
20.701765 1.355258
20.701765 0.090297
20.701765 1.770105
20.701765 0.377585
20.701765 1.145992
20.701765 0.123041
20.701765 1.699808
20.701765 0.294038
20.701765 1.324541
20.701765 0.087812
20.701765 1.775156
20.701765 0.384130
20.701765 1.132232
20.701765 0.129056
20.701765 1.686595
20.701765 0.279901
20.701765 1.355118
20.701765 0.090305
20.701765 1.770058
20.701765 0.377582
20.701765 1.145994
20.701765 0.123041
20.701765 1.699889
20.701765 0.294062
20.701765 1.324510
20.701765 0.087888
20.701765 1.775160
20.701765 0.384146
20.701765 1.132338
20.701765 0.129086
20.701765 1.686581
20.701765 0.279918
20.701765 1.355207
20.701765 0.090302
20.701765 1.770160
20.701765 0.377547
20.701765 1.146079
20.701765 0.122953
20.701765 1.699871
20.701765 0.294066
20.701765 1.324568
20.701765 0.087826
20.701765 1.775143
20.701765 0.384052
20.701765 1.132317
20.701765 0.129129
20.701765 1.686527
20.701765 0.279878
20.701765 1.355249
20.701765 0.090270
20.701765 1.770179
20.701765 0.377536
20.701765 1.145942
20.701765 0.123026
20.701765 1.699752
20.701765 0.294036
20.701765 1.324554
20.701765 0.087934
20.701765 1.775056
20.701765 0.384154
20.701765 1.132274
20.701765 0.129139
20.701765 1.686544
20.701765 0.279921
20.701765 1.355120
20.701765 0.090315
20.701765 1.770036
20.701765 0.377584
20.701765 1.146073
20.701765 0.122946
20.701765 1.699891
20.701765 0.294062
20.701765 1.324447
20.701765 0.087897
20.701765 1.775161
20.701765 0.384162
20.701765 1.132340
20.701765 0.129107
20.701765 1.686607
20.701765 0.279875
20.701765 1.355259
20.701765 0.090267
20.701765 1.770156
20.701765 0.377509
20.701765 1.146051
20.701765 0.122911
20.701765 1.699783
20.701765 0.294069
20.701765 1.324579
20.701765 0.087877
20.701765 1.775151
20.701765 0.384162
20.701765 1.132271
20.701765 0.129062
20.701765 1.686548
20.701765 0.279921
20.701765 1.355194
20.701765 0.090233
20.701765 1.770058
20.701765 0.377515
20.701765 1.145993
20.701765 0.122928
20.701765 1.699814
20.701765 0.294004
20.701765 1.324518
20.701765 0.087924
20.701765 1.775104
20.701765 0.384090
20.701765 1.132332
20.701765 0.129143
20.701765 1.686617
20.701765 0.279892
20.701765 1.355213
20.701765 0.090194
20.701765 1.770157
20.701765 0.377515
20.701765 1.146081
20.701765 0.122954
20.701765 1.699860
20.701765 0.294004
20.701765 1.324527
20.701765 0.087910
20.701765 1.775183
20.701765 0.384122
20.701765 1.132318
20.701765 0.129144
20.701765 1.686579
20.701765 0.279945
20.701765 1.355256
20.701765 0.090187
20.701765 1.770136
20.701765 0.377541
20.701765 1.146032
20.701765 0.122939
20.701765 1.699833
20.701765 0.293972
20.701765 1.324556
20.701765 0.087839
20.701765 1.775137
20.701765 0.384162
20.701765 1.132249
20.701765 0.129153
20.701765 1.686548
20.701765 0.279954
20.701765 1.355200
20.701765 0.090175
20.701765 1.770060
20.701765 0.377524
20.701765 1.146062
20.701765 0.122968
20.701765 1.699834
20.701765 0.293969
20.701765 1.324409
20.701765 0.087929
20.701765 1.775155
20.701765 0.384169
20.701765 1.132352
20.701765 0.129152
20.701765 1.686633
20.701765 0.279970
20.701765 1.355132
20.701765 0.090264
20.701765 1.770109
20.701765 0.377592
20.701765 1.146065
20.701765 0.122972
20.701765 1.699785
20.701765 0.294005
20.701765 1.324572
20.701765 0.087924
20.701765 1.775208
20.701765 0.384151
20.701765 1.132330
20.701765 0.129094
20.701765 1.686618
20.701765 0.279955
20.701765 1.355250
20.701765 0.090195
20.701765 1.770160
20.701765 0.377489
20.701765 1.145981
20.701765 0.123056
20.701765 1.699753
20.701765 0.293995
20.701765 1.324565
20.701765 0.087913
20.701765 1.775124
20.701765 0.384098
20.701765 1.132216
20.701765 0.129168
20.701765 1.686482
20.701765 0.279925
20.701765 1.355182
20.701765 0.090198
20.701765 1.770006
20.701765 0.377559
20.701765 1.145998
20.701765 0.123026
20.701765 1.699807
20.701765 0.294008
20.701765 1.324483
20.701765 0.087942
20.701765 1.775091
20.701765 0.384031
20.701765 1.132221
20.701765 0.129144
20.701765 1.686631
20.701765 0.279968
20.701765 1.355271
20.701765 0.090271
20.701765 1.770142
20.701765 0.377559
20.701765 1.145928
20.701765 0.123003
20.701765 1.699854
20.701765 0.294017
20.701765 1.324483
20.701765 0.087839
20.701765 1.775203
20.701765 0.384097
20.701765 1.132249
20.701765 0.129070
20.701765 1.686537
20.701765 0.279971
20.701765 1.355274
20.701765 0.090317
20.701765 1.770076
20.701765 0.377575
20.701765 1.145981
20.701765 0.123043
20.701765 1.699835
20.701765 0.294068
20.701765 1.324501
20.701765 0.087883
20.701765 1.775167
20.701765 0.384152
20.701765 1.132269
20.701765 0.129031
20.701765 1.686644
20.701765 0.279985
20.701765 1.355126
20.701765 0.090298
20.701765 1.770119
20.701765 0.377606
20.701765 1.146086
20.701765 0.123030
20.701765 1.699907
20.701765 0.294036
20.701765 1.324498
20.701765 0.087888
20.701765 1.775225
20.701765 0.384102
20.701765 1.132343
20.701765 0.129026
20.701765 1.686631
20.701765 0.279994
20.701765 1.355284
20.701765 0.090287
20.701765 1.770156
20.701765 0.377585
20.701765 1.146082
20.701765 0.122925
20.701765 1.699832
20.701765 0.294042
20.701765 1.324568
20.701765 0.087844
20.701765 1.775065
20.701765 0.384038
20.701765 1.132360
20.701765 0.129030
20.701765 1.686520
20.701765 0.279874
20.701765 1.355245
20.701765 0.090225
20.701765 1.770101
20.701765 0.377554
20.701765 1.145986
20.701765 0.123039
20.701765 1.699820
20.701765 0.294028
20.701765 1.324591
20.701765 0.087805
20.701765 1.775079
20.701765 0.384080
20.701765 1.132275
20.701765 0.129120
20.701765 1.686602
20.701765 0.279843
20.701765 1.355107
20.701765 0.090305
20.701765 1.770001
20.701765 0.377579
20.701765 1.146009
20.701765 0.123001
20.701765 1.699887
20.701765 0.294056
20.701765 1.324458
20.701765 0.087857
20.701765 1.775129
20.701765 0.384064
20.701765 1.132327
20.701765 0.129047
20.701765 1.686628
20.701765 0.279979
20.701765 1.355220
20.701765 0.090245
20.701765 1.770141
20.701765 0.377525
20.701765 1.146043
20.701765 0.122981
20.701765 1.699818
20.701765 0.294081
20.701765 1.324556
20.701765 0.087865
20.701765 1.775188
20.701765 0.384058
20.701765 1.132320
20.701765 0.129092
20.701765 1.686507
20.701765 0.279861
20.701765 1.355168
20.701765 0.090297
20.701765 1.770089
20.701765 0.377529
20.701765 1.145952
20.701765 0.123039
20.701765 1.699859
20.701765 0.294063
20.701765 1.324581
20.701765 0.087829
20.701765 1.775080
20.701765 0.384179
20.701765 1.132340
20.701765 0.129123
20.701765 1.686631
20.701765 0.279909
20.701765 1.355114
20.701765 0.090293
20.701765 1.770160
20.701765 0.377473
20.701765 1.146074
20.701765 0.122912
20.701765 1.699886
20.701765 0.294027
20.701765 1.324562
20.701765 0.087881
20.701765 1.775143
20.701765 0.384110
20.701765 1.132343
20.701765 0.129167
20.701765 1.686527
20.701765 0.279879
20.701765 1.355264
